Country,Year,PercResistant,Antibiotic
Malaysia,2010,0.0,Meropenem
Malaysia,2013,0.0,Meropenem
Malaysia,2014,0.0,Meropenem
Malaysia,2015,0.9615384615384616,Meropenem
Malaysia,2016,0.0,Meropenem
Mauritius,2009,14.285714285714286,Meropenem
Mexico,2005,0.0,Meropenem
Mexico,2006,2.816901408450704,Meropenem
Mexico,2007,0.9345794392523364,Meropenem
Mexico,2008,1.593625498007968,Meropenem
Mexico,2009,9.23076923076923,Meropenem
Mexico,2010,1.2987012987012987,Meropenem
Mexico,2011,14.285714285714286,Meropenem
Mexico,2012,0.0,Meropenem
Mexico,2013,5.072463768115942,Meropenem
Mexico,2014,1.0309278350515463,Meropenem
Mexico,2015,4.938271604938271,Meropenem
Mexico,2016,7.1146245059288535,Meropenem
Mexico,2017,4.471544715447155,Meropenem
Morocco,2011,0.0,Meropenem
Morocco,2012,3.5714285714285716,Meropenem
Morocco,2013,4.3478260869565215,Meropenem
Morocco,2015,0.0,Meropenem
Morocco,2016,0.0,Meropenem
Morocco,2017,0.0,Meropenem
Namibia,2008,0.0,Meropenem
Namibia,2009,0.0,Meropenem
Netherlands,2004,0.0,Meropenem
Netherlands,2006,0.0,Meropenem
Netherlands,2007,0.0,Meropenem
Netherlands,2008,0.0,Meropenem
Netherlands,2009,0.0,Meropenem
Netherlands,2010,0.0,Meropenem
Netherlands,2011,0.0,Meropenem
Netherlands,2012,0.0,Meropenem
Netherlands,2013,0.0,Meropenem
Netherlands,2014,0.0,Meropenem
Netherlands,2015,0.0,Meropenem
Netherlands,2016,1.1111111111111112,Meropenem
Netherlands,2017,0.0,Meropenem
Nicaragua,2006,14.285714285714286,Meropenem
Nigeria,2013,5.882352941176471,Meropenem
Nigeria,2014,7.526881720430108,Meropenem
Norway,2006,0.0,Meropenem
Oman,2007,0.0,Meropenem
Pakistan,2004,100.0,Meropenem
Pakistan,2005,0.0,Meropenem
Pakistan,2015,10.526315789473685,Meropenem
Pakistan,2016,13.793103448275861,Meropenem
Pakistan,2017,34.61538461538461,Meropenem
Panama,2005,0.0,Meropenem
Panama,2006,4.0,Meropenem
Panama,2007,0.0,Meropenem
Panama,2008,0.0,Meropenem
Panama,2009,0.0,Meropenem
Panama,2010,0.0,Meropenem
Panama,2012,0.0,Meropenem
Panama,2013,4.3478260869565215,Meropenem
Panama,2014,3.5714285714285716,Meropenem
Panama,2015,0.0,Meropenem
Panama,2016,4.545454545454546,Meropenem
Panama,2017,4.166666666666667,Meropenem
Philippines,2004,0.0,Meropenem
Philippines,2006,100.0,Meropenem
Philippines,2007,4.166666666666667,Meropenem
Philippines,2012,5.454545454545454,Meropenem
Philippines,2013,3.9473684210526314,Meropenem
Philippines,2014,9.433962264150944,Meropenem
Philippines,2015,11.363636363636363,Meropenem
Philippines,2016,9.836065573770492,Meropenem
Philippines,2017,13.756613756613756,Meropenem
Poland,2004,0.0,Meropenem
Poland,2008,4.761904761904762,Meropenem
Poland,2009,11.206896551724139,Meropenem
Poland,2010,5.128205128205129,Meropenem
Poland,2013,1.8691588785046729,Meropenem
Poland,2014,1.6129032258064515,Meropenem
Poland,2015,3.1746031746031744,Meropenem
Poland,2016,4.3478260869565215,Meropenem
Poland,2017,5.925925925925926,Meropenem
Portugal,2004,0.0,Meropenem
Portugal,2006,0.0,Meropenem
Portugal,2007,0.0,Meropenem
Portugal,2008,0.0,Meropenem
Portugal,2009,4.0,Meropenem
Portugal,2010,6.521739130434782,Meropenem
Portugal,2011,0.0,Meropenem
Portugal,2012,4.918032786885246,Meropenem
Portugal,2013,7.239819004524887,Meropenem
Portugal,2014,0.9389671361502347,Meropenem
Portugal,2015,3.7209302325581395,Meropenem
Portugal,2016,1.5151515151515151,Meropenem
Portugal,2017,5.325443786982248,Meropenem
Puerto Rico,2006,29.166666666666668,Meropenem
Romania,2008,2.4390243902439024,Meropenem
Romania,2009,12.67605633802817,Meropenem
Romania,2010,0.0,Meropenem
Romania,2012,3.278688524590164,Meropenem
Romania,2013,12.903225806451612,Meropenem
Romania,2014,24.770642201834864,Meropenem
Romania,2015,26.760563380281692,Meropenem
Romania,2016,0.0,Meropenem
Romania,2017,14.285714285714286,Meropenem
Russia,2012,13.178294573643411,Meropenem
Russia,2013,8.620689655172415,Meropenem
Russia,2014,7.988165680473373,Meropenem
Russia,2015,10.434782608695652,Meropenem
Russia,2016,12.142857142857142,Meropenem
Russia,2017,17.56756756756757,Meropenem
Saudi Arabia,2009,8.333333333333334,Meropenem
Saudi Arabia,2011,2.7027027027027026,Meropenem
Saudi Arabia,2012,10.81081081081081,Meropenem
Saudi Arabia,2013,12.0,Meropenem
Saudi Arabia,2015,3.8461538461538463,Meropenem
Saudi Arabia,2016,19.23076923076923,Meropenem
Serbia,2017,38.095238095238095,Meropenem
Singapore,2004,0.0,Meropenem
Singapore,2005,0.0,Meropenem
Singapore,2006,0.0,Meropenem
Singapore,2007,4.545454545454546,Meropenem
Singapore,2008,0.0,Meropenem
Singapore,2009,0.0,Meropenem
Singapore,2010,0.0,Meropenem
Singapore,2015,0.0,Meropenem
Slovak Republic,2007,0.0,Meropenem
Slovak Republic,2008,5.0,Meropenem
Slovak Republic,2009,0.0,Meropenem
Slovak Republic,2010,0.0,Meropenem
Slovak Republic,2011,0.0,Meropenem
Slovenia,2006,0.0,Meropenem
Slovenia,2007,0.0,Meropenem
Slovenia,2008,2.272727272727273,Meropenem
Slovenia,2009,0.0,Meropenem
Slovenia,2010,0.0,Meropenem
South Africa,2005,0.0,Meropenem
South Africa,2006,1.5625,Meropenem
South Africa,2007,19.09090909090909,Meropenem
South Africa,2011,2.4390243902439024,Meropenem
South Africa,2012,0.0,Meropenem
South Africa,2013,4.25531914893617,Meropenem
South Africa,2014,1.0101010101010102,Meropenem
South Africa,2015,2.7522935779816513,Meropenem
South Africa,2016,1.3333333333333333,Meropenem
South Africa,2017,7.831325301204819,Meropenem
Spain,2004,0.0,Meropenem
Spain,2005,0.0,Meropenem
Spain,2007,0.0,Meropenem
Spain,2008,3.374233128834356,Meropenem
Spain,2009,0.5970149253731343,Meropenem
Spain,2010,0.9302325581395349,Meropenem
Spain,2011,2.684563758389262,Meropenem
Spain,2012,1.9704433497536946,Meropenem
Spain,2013,4.444444444444445,Meropenem
Spain,2014,3.6217303822937628,Meropenem
Spain,2015,4.811715481171548,Meropenem
Spain,2016,6.487695749440716,Meropenem
Spain,2017,6.359649122807017,Meropenem
Sweden,2005,0.0,Meropenem
Sweden,2006,0.0,Meropenem
Sweden,2007,0.0,Meropenem
Sweden,2008,0.0,Meropenem
Sweden,2009,0.0,Meropenem
Sweden,2010,0.0,Meropenem
Sweden,2011,0.0,Meropenem
Sweden,2012,0.9174311926605505,Meropenem
Sweden,2013,0.0,Meropenem
Sweden,2014,0.0,Meropenem
Sweden,2017,0.0,Meropenem
Switzerland,2004,0.0,Meropenem
Switzerland,2006,0.0,Meropenem
Switzerland,2008,0.0,Meropenem
Switzerland,2009,0.0,Meropenem
Switzerland,2010,6.25,Meropenem
Switzerland,2011,0.0,Meropenem
Switzerland,2012,0.0,Meropenem
Switzerland,2013,0.0,Meropenem
Switzerland,2014,0.0,Meropenem
Switzerland,2015,0.0,Meropenem
Switzerland,2016,0.0,Meropenem
Switzerland,2017,0.0,Meropenem
Taiwan,2006,1.3513513513513513,Meropenem
Taiwan,2007,5.555555555555555,Meropenem
Taiwan,2008,0.0,Meropenem
Taiwan,2009,4.3478260869565215,Meropenem
Taiwan,2012,0.0,Meropenem
Taiwan,2013,0.0,Meropenem
Taiwan,2014,1.941747572815534,Meropenem
Taiwan,2015,2.34375,Meropenem
Taiwan,2016,1.910828025477707,Meropenem
Taiwan,2017,2.5316455696202533,Meropenem
Thailand,2008,0.0,Meropenem
Thailand,2009,0.0,Meropenem
Thailand,2010,0.0,Meropenem
Thailand,2012,0.0,Meropenem
Thailand,2013,2.6315789473684212,Meropenem
Thailand,2014,0.9615384615384616,Meropenem
Thailand,2015,6.666666666666667,Meropenem
Thailand,2016,6.122448979591836,Meropenem
Thailand,2017,11.409395973154362,Meropenem
Tunisia,2011,3.225806451612903,Meropenem
Tunisia,2012,2.5,Meropenem
Tunisia,2013,19.23076923076923,Meropenem
Turkey,2005,16.666666666666668,Meropenem
Turkey,2006,0.0,Meropenem
Turkey,2008,1.1235955056179776,Meropenem
Turkey,2009,13.043478260869565,Meropenem
Turkey,2012,2.857142857142857,Meropenem
Turkey,2013,6.818181818181818,Meropenem
Turkey,2014,11.881188118811881,Meropenem
Turkey,2015,20.43010752688172,Meropenem
Turkey,2016,16.352201257861637,Meropenem
Turkey,2017,38.028169014084504,Meropenem
United Kingdom,2004,0.0,Meropenem
United Kingdom,2007,0.0,Meropenem
United Kingdom,2008,0.0,Meropenem
United Kingdom,2009,0.0,Meropenem
United Kingdom,2010,0.0,Meropenem
United Kingdom,2011,0.0,Meropenem
United Kingdom,2012,0.0,Meropenem
United Kingdom,2013,0.0,Meropenem
United Kingdom,2014,2.4390243902439024,Meropenem
United Kingdom,2015,1.5748031496062993,Meropenem
United Kingdom,2016,4.1420118343195265,Meropenem
United Kingdom,2017,1.5625,Meropenem
United States,2004,12.5,Meropenem
United States,2005,14.606741573033707,Meropenem
United States,2006,6.962025316455696,Meropenem
United States,2007,5.306603773584905,Meropenem
United States,2008,3.8243626062322944,Meropenem
United States,2009,4.91183879093199,Meropenem
United States,2010,4.770992366412214,Meropenem
United States,2011,3.5294117647058822,Meropenem
United States,2012,5.1652892561983474,Meropenem
United States,2013,5.153617443012884,Meropenem
United States,2014,4.356846473029045,Meropenem
United States,2015,3.026315789473684,Meropenem
United States,2016,1.5662650602409638,Meropenem
United States,2017,2.9069767441860463,Meropenem
Venezuela,2006,0.0,Meropenem
Venezuela,2007,0.0,Meropenem
Venezuela,2008,0.0,Meropenem
Venezuela,2009,11.764705882352942,Meropenem
Venezuela,2010,0.0,Meropenem
Venezuela,2011,0.0,Meropenem
Venezuela,2012,5.882352941176471,Meropenem
Venezuela,2013,4.285714285714286,Meropenem
Venezuela,2014,6.185567010309279,Meropenem
Venezuela,2015,3.4482758620689653,Meropenem
Venezuela,2016,3.2679738562091503,Meropenem
Venezuela,2017,1.2987012987012987,Meropenem
Vietnam,2015,20.0,Meropenem
Vietnam,2016,57.142857142857146,Meropenem
Argentina,2004,14.035087719298245,Minocycline
Argentina,2005,8.823529411764707,Minocycline
Argentina,2006,13.953488372093023,Minocycline
Argentina,2007,16.05839416058394,Minocycline
Argentina,2008,31.57894736842105,Minocycline
Argentina,2009,19.565217391304348,Minocycline
Argentina,2010,25.925925925925927,Minocycline
Argentina,2011,28.0,Minocycline
Argentina,2015,4.444444444444445,Minocycline
Argentina,2016,18.367346938775512,Minocycline
Argentina,2017,8.88888888888889,Minocycline
Australia,2004,3.8461538461538463,Minocycline
Australia,2005,0.0,Minocycline
Australia,2006,0.0,Minocycline
Australia,2007,7.8125,Minocycline
Australia,2008,11.864406779661017,Minocycline
Australia,2009,10.169491525423728,Minocycline
Australia,2010,11.11111111111111,Minocycline
Austria,2004,10.0,Minocycline
Austria,2006,0.0,Minocycline
Austria,2008,10.0,Minocycline
Austria,2009,25.0,Minocycline
Austria,2010,19.047619047619047,Minocycline
Austria,2011,25.714285714285715,Minocycline
Austria,2012,50.0,Minocycline
Austria,2016,12.5,Minocycline
Belgium,2004,25.0,Minocycline
Belgium,2005,11.764705882352942,Minocycline
Belgium,2006,25.806451612903224,Minocycline
Belgium,2007,9.375,Minocycline
Belgium,2008,26.229508196721312,Minocycline
Belgium,2009,24.358974358974358,Minocycline
Belgium,2010,25.675675675675677,Minocycline
Belgium,2011,20.0,Minocycline
Belgium,2012,16.304347826086957,Minocycline
Belgium,2013,10.15625,Minocycline
Belgium,2014,13.445378151260504,Minocycline
Belgium,2015,25.68807339449541,Minocycline
Belgium,2016,6.481481481481482,Minocycline
Belgium,2017,20.0,Minocycline
Brazil,2004,0.0,Minocycline
Brazil,2005,21.21212121212121,Minocycline
Brazil,2006,13.636363636363637,Minocycline
Brazil,2007,16.0,Minocycline
Brazil,2008,15.0,Minocycline
Brazil,2009,30.555555555555557,Minocycline
Brazil,2010,100.0,Minocycline
Brazil,2015,10.869565217391305,Minocycline
Brazil,2016,20.0,Minocycline
Brazil,2017,22.22222222222222,Minocycline
Bulgaria,2008,50.0,Minocycline
Bulgaria,2009,28.31858407079646,Minocycline
Bulgaria,2010,37.5,Minocycline
Bulgaria,2011,17.391304347826086,Minocycline
Canada,2004,4.651162790697675,Minocycline
Canada,2005,3.0303030303030303,Minocycline
Canada,2006,9.090909090909092,Minocycline
Canada,2007,13.986013986013987,Minocycline
Canada,2008,11.764705882352942,Minocycline
Canada,2009,14.15929203539823,Minocycline
Canada,2010,22.93577981651376,Minocycline
Canada,2011,7.6923076923076925,Minocycline
Canada,2012,11.39240506329114,Minocycline
Canada,2013,8.088235294117647,Minocycline
Canada,2014,8.771929824561404,Minocycline
Canada,2015,9.401709401709402,Minocycline
Canada,2016,6.481481481481482,Minocycline
Canada,2017,4.878048780487805,Minocycline
Chile,2005,11.764705882352942,Minocycline
Chile,2006,23.529411764705884,Minocycline
Chile,2007,21.428571428571427,Minocycline
Chile,2008,31.147540983606557,Minocycline
Chile,2009,30.434782608695652,Minocycline
Chile,2012,0.0,Minocycline
Chile,2013,10.526315789473685,Minocycline
Chile,2014,8.333333333333334,Minocycline
Chile,2015,7.6923076923076925,Minocycline
Chile,2016,2.5641025641025643,Minocycline
Chile,2017,5.882352941176471,Minocycline
China,2004,10.0,Minocycline
China,2005,18.181818181818183,Minocycline
China,2006,13.636363636363637,Minocycline
China,2008,28.0,Minocycline
China,2009,29.565217391304348,Minocycline
China,2010,36.61971830985915,Minocycline
China,2015,21.38364779874214,Minocycline
China,2016,16.27906976744186,Minocycline
Colombia,2005,30.0,Minocycline
Colombia,2006,33.333333333333336,Minocycline
Colombia,2007,40.90909090909091,Minocycline
Colombia,2008,38.70967741935484,Minocycline
Colombia,2009,39.39393939393939,Minocycline
Colombia,2010,35.64356435643565,Minocycline
Colombia,2011,26.31578947368421,Minocycline
Colombia,2012,11.11111111111111,Minocycline
Colombia,2013,27.272727272727273,Minocycline
Colombia,2014,25.0,Minocycline
Colombia,2015,4.0,Minocycline
Colombia,2016,20.512820512820515,Minocycline
Colombia,2017,14.705882352941176,Minocycline
Croatia,2006,28.571428571428573,Minocycline
Croatia,2007,27.77777777777778,Minocycline
Croatia,2008,70.0,Minocycline
Croatia,2009,51.02040816326531,Minocycline
Croatia,2010,58.0,Minocycline
Croatia,2013,36.0,Minocycline
Croatia,2014,27.906976744186046,Minocycline
Croatia,2015,31.25,Minocycline
Croatia,2016,26.027397260273972,Minocycline
Croatia,2017,10.344827586206897,Minocycline
Czech Republic,2006,4.0,Minocycline
Czech Republic,2007,6.666666666666667,Minocycline
Czech Republic,2008,39.53488372093023,Minocycline
Czech Republic,2009,21.951219512195124,Minocycline
Czech Republic,2010,21.73913043478261,Minocycline
Czech Republic,2011,23.80952380952381,Minocycline
Czech Republic,2012,12.5,Minocycline
Czech Republic,2014,25.0,Minocycline
Czech Republic,2015,20.0,Minocycline
Czech Republic,2016,19.047619047619047,Minocycline
Czech Republic,2017,14.864864864864865,Minocycline
Denmark,2006,3.0303030303030303,Minocycline
Denmark,2007,9.859154929577464,Minocycline
Denmark,2008,2.7027027027027026,Minocycline
Denmark,2009,9.090909090909092,Minocycline
Denmark,2010,35.13513513513514,Minocycline
Denmark,2011,20.0,Minocycline
Denmark,2012,11.11111111111111,Minocycline
Denmark,2013,30.76923076923077,Minocycline
Denmark,2014,15.0,Minocycline
Denmark,2016,16.666666666666668,Minocycline
Egypt,2011,26.31578947368421,Minocycline
Egypt,2012,20.0,Minocycline
Egypt,2013,10.344827586206897,Minocycline
El Salvador,2009,78.78787878787878,Minocycline
El Salvador,2010,23.529411764705884,Minocycline
Finland,2006,11.11111111111111,Minocycline
Finland,2007,38.0,Minocycline
Finland,2008,0.0,Minocycline
Finland,2010,5.555555555555555,Minocycline
Finland,2011,18.75,Minocycline
Finland,2013,8.108108108108109,Minocycline
Finland,2014,17.857142857142858,Minocycline
Finland,2016,0.0,Minocycline
France,2004,8.955223880597014,Minocycline
France,2005,16.666666666666668,Minocycline
France,2006,13.636363636363637,Minocycline
France,2007,17.791411042944784,Minocycline
France,2008,18.26086956521739,Minocycline
France,2009,18.118466898954704,Minocycline
France,2010,28.063241106719367,Minocycline
France,2011,20.0,Minocycline
France,2012,12.903225806451612,Minocycline
France,2013,14.903846153846153,Minocycline
France,2014,14.285714285714286,Minocycline
France,2015,14.871794871794872,Minocycline
France,2016,13.333333333333334,Minocycline
France,2017,13.88888888888889,Minocycline
Germany,2004,22.07792207792208,Minocycline
Germany,2005,20.689655172413794,Minocycline
Germany,2006,20.28985507246377,Minocycline
Germany,2007,18.181818181818183,Minocycline
Germany,2008,12.8,Minocycline
Germany,2009,15.64245810055866,Minocycline
Germany,2010,27.77777777777778,Minocycline
Germany,2011,10.55045871559633,Minocycline
Germany,2012,11.538461538461538,Minocycline
Germany,2013,10.756972111553784,Minocycline
Germany,2014,11.067193675889328,Minocycline
Germany,2015,15.606936416184972,Minocycline
Germany,2016,12.280701754385966,Minocycline
Germany,2017,11.855670103092784,Minocycline
Greece,2004,15.384615384615385,Minocycline
Greece,2005,18.75,Minocycline
Greece,2006,11.764705882352942,Minocycline
Greece,2007,26.0,Minocycline
Greece,2008,20.408163265306122,Minocycline
Greece,2009,7.964601769911504,Minocycline
Greece,2010,35.38461538461539,Minocycline
Greece,2011,27.272727272727273,Minocycline
Greece,2014,14.285714285714286,Minocycline
Greece,2015,12.195121951219512,Minocycline
Greece,2016,26.760563380281692,Minocycline
Greece,2017,21.05263157894737,Minocycline
Guatemala,2006,58.064516129032256,Minocycline
Guatemala,2007,13.043478260869565,Minocycline
Guatemala,2008,66.66666666666667,Minocycline
Guatemala,2009,33.333333333333336,Minocycline
Guatemala,2010,52.77777777777778,Minocycline
Guatemala,2015,7.6923076923076925,Minocycline
Guatemala,2016,32.432432432432435,Minocycline
Guatemala,2017,25.0,Minocycline
Honduras,2006,33.333333333333336,Minocycline
Honduras,2007,10.526315789473685,Minocycline
Honduras,2009,66.66666666666667,Minocycline
Hong Kong,2006,4.0,Minocycline
Hong Kong,2007,2.127659574468085,Minocycline
Hong Kong,2010,8.695652173913043,Minocycline
Hong Kong,2015,4.761904761904762,Minocycline
Hong Kong,2016,19.35483870967742,Minocycline
Hong Kong,2017,0.0,Minocycline
Hungary,2004,12.5,Minocycline
Hungary,2007,18.181818181818183,Minocycline
Hungary,2008,44.927536231884055,Minocycline
Hungary,2009,22.80701754385965,Minocycline
Hungary,2010,0.0,Minocycline
Hungary,2012,4.3478260869565215,Minocycline
Hungary,2014,4.545454545454546,Minocycline
Hungary,2016,20.0,Minocycline
Hungary,2017,8.823529411764707,Minocycline
India,2004,12.0,Minocycline
India,2006,38.46153846153846,Minocycline
India,2007,31.428571428571427,Minocycline
India,2008,24.074074074074073,Minocycline
India,2009,25.0,Minocycline
India,2015,18.181818181818183,Minocycline
India,2016,17.94871794871795,Minocycline
Indonesia,2008,60.0,Minocycline
Ireland,2004,9.090909090909092,Minocycline
Ireland,2005,23.076923076923077,Minocycline
Ireland,2006,5.0,Minocycline
Ireland,2007,32.432432432432435,Minocycline
Ireland,2008,37.5,Minocycline
Ireland,2009,17.391304347826086,Minocycline
Ireland,2010,23.076923076923077,Minocycline
Ireland,2011,27.027027027027028,Minocycline
Ireland,2012,9.30232558139535,Minocycline
Ireland,2013,6.25,Minocycline
Ireland,2014,7.5,Minocycline
Ireland,2015,11.627906976744185,Minocycline
Ireland,2016,14.814814814814815,Minocycline
Ireland,2017,14.705882352941176,Minocycline
Israel,2005,16.666666666666668,Minocycline
Israel,2006,20.0,Minocycline
Israel,2007,25.641025641025642,Minocycline
Israel,2008,28.68217054263566,Minocycline
Israel,2009,31.818181818181817,Minocycline
Israel,2010,30.569948186528496,Minocycline
Italy,2004,23.376623376623378,Minocycline
Italy,2005,11.627906976744185,Minocycline
Italy,2006,16.145833333333332,Minocycline
Italy,2007,16.53543307086614,Minocycline
Italy,2008,29.09090909090909,Minocycline
Italy,2009,23.383084577114428,Minocycline
Italy,2010,30.1255230125523,Minocycline
Italy,2011,16.9811320754717,Minocycline
Italy,2012,7.744107744107744,Minocycline
Italy,2013,12.258064516129032,Minocycline
Italy,2014,8.587257617728532,Minocycline
Italy,2015,13.618677042801556,Minocycline
Italy,2016,17.786561264822133,Minocycline
Italy,2017,11.931818181818182,Minocycline
Jamaica,2006,0.0,Minocycline
Japan,2016,5.714285714285714,Minocycline
Japan,2017,14.285714285714286,Minocycline
Jordan,2010,4.0,Minocycline
Jordan,2011,17.391304347826086,Minocycline
Jordan,2012,24.0,Minocycline
Jordan,2013,14.285714285714286,Minocycline
Jordan,2015,12.5,Minocycline
Jordan,2016,4.0,Minocycline
Jordan,2017,4.0,Minocycline
"Korea, South",2005,15.0,Minocycline
"Korea, South",2006,4.444444444444445,Minocycline
"Korea, South",2007,7.407407407407407,Minocycline
"Korea, South",2008,6.0,Minocycline
"Korea, South",2009,39.436619718309856,Minocycline
"Korea, South",2010,13.953488372093023,Minocycline
"Korea, South",2014,33.333333333333336,Minocycline
"Korea, South",2015,19.047619047619047,Minocycline
"Korea, South",2016,23.80952380952381,Minocycline
"Korea, South",2017,9.523809523809524,Minocycline
Kuwait,2012,8.88888888888889,Minocycline
Kuwait,2013,4.166666666666667,Minocycline
Kuwait,2015,17.391304347826086,Minocycline
Kuwait,2016,4.166666666666667,Minocycline
Kuwait,2017,4.761904761904762,Minocycline
Latvia,2004,4.166666666666667,Minocycline
Latvia,2005,11.11111111111111,Minocycline
Latvia,2008,8.0,Minocycline
Latvia,2009,12.5,Minocycline
Latvia,2010,10.0,Minocycline
Latvia,2016,0.0,Minocycline
Latvia,2017,0.0,Minocycline
Lithuania,2006,7.6923076923076925,Minocycline
Lithuania,2008,33.333333333333336,Minocycline
Lithuania,2010,15.0,Minocycline
Lithuania,2016,0.0,Minocycline
Lithuania,2017,19.047619047619047,Minocycline
Malaysia,2008,33.333333333333336,Minocycline
Malaysia,2009,9.090909090909092,Minocycline
Malaysia,2010,48.0,Minocycline
Malaysia,2015,4.166666666666667,Minocycline
Malaysia,2016,0.0,Minocycline
Mauritius,2009,28.571428571428573,Minocycline
Mexico,2005,25.0,Minocycline
Mexico,2006,15.32258064516129,Minocycline
Mexico,2007,19.26605504587156,Minocycline
Mexico,2008,25.49800796812749,Minocycline
Mexico,2009,31.28205128205128,Minocycline
Mexico,2010,37.66233766233766,Minocycline
Mexico,2011,14.285714285714286,Minocycline
Mexico,2012,14.814814814814815,Minocycline
Mexico,2013,16.9811320754717,Minocycline
Mexico,2014,5.2631578947368425,Minocycline
Mexico,2015,8.108108108108109,Minocycline
Mexico,2016,5.47945205479452,Minocycline
Mexico,2017,18.181818181818183,Minocycline
Morocco,2011,27.272727272727273,Minocycline
Morocco,2012,25.0,Minocycline
Morocco,2013,8.695652173913043,Minocycline
Morocco,2015,30.434782608695652,Minocycline
Morocco,2016,8.695652173913043,Minocycline
Morocco,2017,22.727272727272727,Minocycline
Namibia,2008,25.0,Minocycline
Namibia,2009,27.272727272727273,Minocycline
Netherlands,2004,25.0,Minocycline
Netherlands,2006,44.44444444444444,Minocycline
Netherlands,2007,9.090909090909092,Minocycline
Netherlands,2008,30.303030303030305,Minocycline
Netherlands,2009,15.0,Minocycline
Netherlands,2010,4.3478260869565215,Minocycline
Netherlands,2011,9.523809523809524,Minocycline
Netherlands,2012,4.545454545454546,Minocycline
Netherlands,2013,7.142857142857143,Minocycline
Netherlands,2014,5.882352941176471,Minocycline
Netherlands,2015,9.090909090909092,Minocycline
Netherlands,2016,15.384615384615385,Minocycline
Netherlands,2017,7.6923076923076925,Minocycline
Nicaragua,2006,14.285714285714286,Minocycline
Norway,2006,10.526315789473685,Minocycline
Oman,2007,4.166666666666667,Minocycline
Pakistan,2004,30.0,Minocycline
Pakistan,2005,23.076923076923077,Minocycline
Pakistan,2006,20.512820512820515,Minocycline
Pakistan,2015,15.789473684210526,Minocycline
Pakistan,2016,13.793103448275861,Minocycline
Pakistan,2017,26.923076923076923,Minocycline
Panama,2005,0.0,Minocycline
Panama,2006,8.0,Minocycline
Panama,2007,30.0,Minocycline
Panama,2008,13.793103448275861,Minocycline
Panama,2009,45.833333333333336,Minocycline
Panama,2010,58.333333333333336,Minocycline
Panama,2012,28.0,Minocycline
Panama,2013,8.695652173913043,Minocycline
Panama,2014,17.857142857142858,Minocycline
Panama,2015,16.0,Minocycline
Panama,2016,9.090909090909092,Minocycline
Panama,2017,8.333333333333334,Minocycline
Philippines,2004,14.285714285714286,Minocycline
Philippines,2006,40.0,Minocycline
Philippines,2007,22.22222222222222,Minocycline
Philippines,2015,15.789473684210526,Minocycline
Philippines,2016,24.0,Minocycline
Philippines,2017,9.523809523809524,Minocycline
Poland,2004,25.0,Minocycline
Poland,2008,57.142857142857146,Minocycline
Poland,2009,24.137931034482758,Minocycline
Poland,2010,32.05128205128205,Minocycline
Poland,2013,14.705882352941176,Minocycline
Poland,2014,28.571428571428573,Minocycline
Poland,2017,20.0,Minocycline
Portugal,2004,14.285714285714286,Minocycline
Portugal,2006,100.0,Minocycline
Portugal,2007,75.0,Minocycline
Portugal,2008,8.0,Minocycline
Portugal,2009,41.333333333333336,Minocycline
Portugal,2010,34.78260869565217,Minocycline
Portugal,2011,20.0,Minocycline
Portugal,2012,11.224489795918368,Minocycline
Portugal,2013,15.09433962264151,Minocycline
Portugal,2014,13.235294117647058,Minocycline
Portugal,2015,10.447761194029852,Minocycline
Portugal,2016,21.951219512195124,Minocycline
Portugal,2017,15.789473684210526,Minocycline
Puerto Rico,2006,12.5,Minocycline
Romania,2008,56.09756097560975,Minocycline
Romania,2009,33.80281690140845,Minocycline
Romania,2010,55.55555555555556,Minocycline
Romania,2013,60.0,Minocycline
Romania,2014,26.19047619047619,Minocycline
Saudi Arabia,2009,29.166666666666668,Minocycline
Saudi Arabia,2011,21.62162162162162,Minocycline
Saudi Arabia,2012,24.324324324324323,Minocycline
Saudi Arabia,2013,24.0,Minocycline
Saudi Arabia,2015,15.384615384615385,Minocycline
Saudi Arabia,2016,0.0,Minocycline
Serbia,2017,33.333333333333336,Minocycline
Singapore,2004,10.416666666666666,Minocycline
Singapore,2005,33.333333333333336,Minocycline
Singapore,2006,19.23076923076923,Minocycline
Singapore,2007,13.636363636363637,Minocycline
Singapore,2008,24.0,Minocycline
Singapore,2009,4.166666666666667,Minocycline
Singapore,2010,32.0,Minocycline
Singapore,2015,3.8461538461538463,Minocycline
Slovak Republic,2007,0.0,Minocycline
Slovak Republic,2008,5.0,Minocycline
Slovak Republic,2009,20.0,Minocycline
Slovak Republic,2010,33.333333333333336,Minocycline
Slovak Republic,2011,35.714285714285715,Minocycline
Slovenia,2006,7.142857142857143,Minocycline
Slovenia,2007,6.451612903225806,Minocycline
Slovenia,2008,45.45454545454545,Minocycline
Slovenia,2009,41.1764705882353,Minocycline
Slovenia,2010,38.46153846153846,Minocycline
South Africa,2005,27.659574468085108,Minocycline
South Africa,2006,15.909090909090908,Minocycline
South Africa,2007,35.45454545454545,Minocycline
South Africa,2011,4.878048780487805,Minocycline
South Africa,2012,11.11111111111111,Minocycline
South Africa,2013,13.043478260869565,Minocycline
South Africa,2015,12.0,Minocycline
South Africa,2016,0.0,Minocycline
South Africa,2017,15.789473684210526,Minocycline
Spain,2004,7.317073170731708,Minocycline
Spain,2005,4.615384615384615,Minocycline
Spain,2007,15.533980582524272,Minocycline
Spain,2008,23.619631901840492,Minocycline
Spain,2009,18.80597014925373,Minocycline
